trade_date,open,high,low,close,volume
20240603,549.19,549.19,549.19,549.19,0
20240604,553.49,553.49,553.49,553.49,0
20240605,550.25,550.25,550.25,550.25,0
20240606,559.36,559.36,559.36,559.36,0
20240607,559.9,559.9,559.9,559.9,0
20240611,543.95,543.95,543.95,543.95,0
20240612,545.97,545.97,545.97,545.97,0
20240613,546.26,546.26,546.26,546.26,0
20240614,546.24,546.24,546.24,546.24,0
20240617,547.33,547.33,547.33,547.33,0
20240618,547.64,547.64,547.64,547.64,0
20240619,550.06,550.06,550.06,550.06,0
20240620,554.35,554.35,554.35,554.35,0
20240621,556.25,556.25,556.25,556.25,0
20240624,549.98,549.98,549.98,549.98,0
20240625,549.75,549.75,549.75,549.75,0
20240626,546.18,546.18,546.18,546.18,0
20240627,543.88,543.88,543.88,543.88,0
20240628,549.88,549.88,549.88,549.88,0
20240701,549.2,549.2,549.2,549.2,0
20240702,549.5,549.5,549.5,549.5,0
20240703,554.16,554.16,554.16,554.16,0
20240704,556.45,556.45,556.45,556.45,0
20240705,557.96,557.96,557.96,557.96,0
20240708,559.22,559.22,559.22,559.22,0
20240709,555.9,555.9,555.9,555.9,0
20240710,560.85,560.85,560.85,560.85,0
20240711,561.78,561.78,561.78,561.78,0
20240712,563.26,563.26,563.26,563.26,0
20240715,563.66,563.66,563.66,563.66,0
20240716,570.82,570.82,570.82,570.82,0
20240717,577.37,577.37,577.37,577.37,0
20240718,577.56,577.56,577.56,577.56,0
20240719,561.9,561.9,561.9,561.9,0
20240722,563.32,563.32,563.32,563.32,0
20240723,560.0,560.0,560.0,560.0,0
20240724,566.35,566.35,566.35,566.35,0
20240725,552.4,552.4,552.4,552.4,0
20240726,555.5,555.5,555.5,555.5,0
20240729,558.79,558.79,558.79,558.79,0
20240730,558.68,558.68,558.68,558.68,0
20240731,563.26,563.26,563.26,563.26,0
20240801,568.61,568.61,568.61,568.61,0
20240802,571.17,571.17,571.17,571.17,0
20240805,560.7,560.7,560.7,560.7,0
20240806,554.28,554.28,554.28,554.28,0
20240807,554.7,554.7,554.7,554.7,0
20240808,555.16,555.16,555.16,555.16,0
20240809,560.94,560.94,560.94,560.94,0
