trade_date,open,high,low,close,volume
20210823,4479.53,4479.53,4479.53,4479.53,0
20210824,4486.23,4486.23,4486.23,4486.23,0
20210825,4496.19,4496.19,4496.19,4496.19,0
20210826,4470.0,4470.0,4470.0,4470.0,0
20210827,4509.37,4509.37,4509.37,4509.37,0
20210830,4528.79,4528.79,4528.79,4528.79,0
20210831,4522.68,4522.68,4522.68,4522.68,0
20210901,4524.09,4524.09,4524.09,4524.09,0
20210902,4536.95,4536.95,4536.95,4536.95,0
20210903,4535.43,4535.43,4535.43,4535.43,0
20210907,4520.03,4520.03,4520.03,4520.03,0
20210908,4514.07,4514.07,4514.07,4514.07,0
20210909,4493.28,4493.28,4493.28,4493.28,0
20210910,4458.58,4458.58,4458.58,4458.58,0
20210913,4468.73,4468.73,4468.73,4468.73,0
20210914,4443.05,4443.05,4443.05,4443.05,0
20210915,4480.7,4480.7,4480.7,4480.7,0
20210916,4473.75,4473.75,4473.75,4473.75,0
20210917,4432.99,4432.99,4432.99,4432.99,0
20210920,4357.73,4357.73,4357.73,4357.73,0
20210921,4354.19,4354.19,4354.19,4354.19,0
20210922,4395.64,4395.64,4395.64,4395.64,0
20210923,4448.98,4448.98,4448.98,4448.98,0
20210924,4455.48,4455.48,4455.48,4455.48,0
20210927,4443.11,4443.11,4443.11,4443.11,0
20210928,4352.63,4352.63,4352.63,4352.63,0
20210929,4359.46,4359.46,4359.46,4359.46,0
20210930,4307.54,4307.54,4307.54,4307.54,0
20211001,4357.04,4357.04,4357.04,4357.04,0
20211004,4300.46,4300.46,4300.46,4300.46,0
20211005,4345.72,4345.72,4345.72,4345.72,0
20211006,4363.55,4363.55,4363.55,4363.55,0
20211007,4399.76,4399.76,4399.76,4399.76,0
20211008,4391.34,4391.34,4391.34,4391.34,0
20211011,4361.19,4361.19,4361.19,4361.19,0
20211012,4350.65,4350.65,4350.65,4350.65,0
20211013,4363.8,4363.8,4363.8,4363.8,0
20211014,4438.26,4438.26,4438.26,4438.26,0
20211015,4471.37,4471.37,4471.37,4471.37,0
20211018,4486.46,4486.46,4486.46,4486.46,0
20211019,4519.63,4519.63,4519.63,4519.63,0
20211020,4536.19,4536.19,4536.19,4536.19,0
