trade_date,open,high,low,close,volume
2021-03-08,6723.78,6740.73,6187.1,6228.18,0
2021-03-09,6278.14,6417.02,6013.22,6221.96,0
2021-03-10,6492.58,6524.96,6328.28,6361.0,0
2021-03-11,6407.72,6736.56,6398.22,6730.96,0
2021-03-12,6867.27,6889.47,6628.0,6647.78,0
2021-03-15,6696.96,6728.95,6420.09,6488.07,0
2021-03-16,6554.24,6757.86,6554.24,6750.13,0
2021-03-17,6759.71,6919.34,6640.19,6919.34,0
2021-03-18,6989.7,6997.35,6897.3,6930.35,0
2021-03-19,6804.01,6856.12,6643.26,6731.09,0
2021-03-22,6721.53,6769.39,6613.34,6686.79,0
2021-03-23,6727.51,6736.13,6444.61,6506.14,0
2021-03-24,6472.37,6527.33,6316.88,6361.13,0
2021-03-25,6298.76,6402.84,6129.99,6364.98,0
2021-03-26,6414.67,6630.03,6414.67,6600.39,0
2021-03-29,6625.2,6695.42,6473.38,6490.87,0
2021-03-30,6584.08,6841.78,6553.99,6730.16,0
2021-03-31,6789.04,6805.09,6637.61,6705.23,0
2021-04-01,6749.76,6953.42,6749.76,6953.42,0
2021-04-07,7024.0,7031.65,6867.26,6928.17,0
2021-04-08,6906.91,7048.17,6878.55,7032.33,0
2021-04-09,7049.26,7049.26,6820.25,6875.08,0
2021-04-12,6895.24,6896.28,6692.23,6751.55,0
2021-04-13,6756.78,6877.55,6700.91,6728.87,0
2021-04-14,6825.52,6902.79,6803.81,6891.16,0
2021-04-15,6911.08,6918.36,6770.43,6850.19,0
2021-04-16,6881.61,6911.38,6802.72,6846.93,0
2021-04-19,6869.85,7077.26,6811.13,7055.91,0
2021-04-20,7024.9,7090.07,6982.53,7073.9,0
2021-04-21,7000.7,7094.77,6934.69,7068.29,0
2021-04-22,7120.91,7220.95,7072.06,7207.43,0
2021-04-23,7210.21,7439.88,7203.81,7428.47,0
2021-04-26,7455.84,7575.55,7344.67,7367.84,0
2021-04-27,7343.9,7466.23,7319.53,7434.74,0
2021-04-28,7472.1,7552.72,7429.26,7526.55,0
2021-04-29,7579.52,7583.82,7455.99,7503.49,0
2021-04-30,7463.52,7528.71,7405.21,7434.64,0
2021-05-03,7445.4,7487.17,7364.17,7480.99,0
2021-05-04,7519.69,7524.03,7407.48,7507.48,0
2021-05-05,7446.13,7446.13,7271.32,7295.98,0
2021-05-06,7305.56,7324.96,7033.91,7201.04,0
2021-05-07,7236.28,7307.05,7078.66,7105.49,0
2021-05-10,7212.12,7372.75,7210.63,7276.88,0
2021-05-11,7167.06,7250.36,7028.2,7189.82,0
2021-05-12,7215.98,7283.82,7115.82,7283.82,0
2021-05-13,7191.53,7319.55,7152.54,7158.33,0
2021-05-14,7201.56,7351.63,7097.38,7338.63,0
2021-05-17,7384.15,7470.73,7376.24,7431.86,0
2021-05-18,7475.45,7598.45,7460.14,7583.92,0
2021-05-20,7559.58,7668.09,7517.73,7568.61,0
2021-05-21,7611.65,7739.77,7611.65,7731.53,0
2021-05-24,7696.53,7744.84,7501.72,7716.27,0
2021-05-25,7773.59,7844.37,7743.4,7804.71,0
2021-05-26,7803.52,7835.25,7700.92,7835.25,0
2021-05-27,7832.15,7932.36,7810.16,7932.36,0
2021-05-28,7940.97,7952.81,7686.22,7706.82,0
2021-05-31,7759.55,8009.34,7734.35,8009.34,0
2021-06-01,8018.1,8084.5,7877.62,8084.5,0
2021-06-02,8101.87,8113.26,7928.4,7961.29,0
2021-06-03,8008.48,8060.22,7902.88,7932.56,0
2021-06-04,7906.02,7941.38,7848.27,7868.4,0
2021-06-07,7891.57,7905.57,7723.73,7857.53,0
2021-06-08,7873.69,7981.6,7780.66,7815.74,0
2021-06-09,7829.7,7903.8,7763.79,7898.8,0
2021-06-10,7939.01,7999.13,7919.56,7959.4,0
2021-06-11,7994.86,8027.45,7917.1,8013.54,0
2021-06-15,8009.11,8012.65,7833.16,7869.47,0
2021-06-16,7849.93,7849.93,7556.51,7576.17,0
2021-06-17,7546.84,7674.81,7514.83,7653.83,0
2021-06-18,7689.72,7836.35,7664.93,7836.35,0
2021-06-21,7777.9,7949.64,7721.5,7861.45,0
2021-06-22,7889.07,7994.96,7793.83,7941.18,0
2021-06-23,7968.71,8166.02,7968.71,8111.33,0
2021-06-24,8147.66,8213.69,8109.57,8171.52,0
2021-06-25,8220.82,8256.7,8147.88,8226.76,0
2021-06-28,8230.21,8381.1,8222.45,8362.42,0
2021-06-29,8378.56,8395.58,8191.1,8212.35,0
2021-06-30,8224.69,8261.36,8114.28,8158.55,0
2021-07-02,8229.89,8261.7,7900.07,7937.79,0
2021-07-05,7892.07,7969.2,7803.97,7868.18,0
2021-07-06,7859.37,7859.37,7311.86,7515.26,0
2021-07-07,7469.26,7678.24,7434.69,7678.24,0
2021-07-08,7680.43,7725.49,7344.2,7365.8,0
2021-07-09,7381.31,7484.44,7199.38,7434.03,0
2021-07-12,7487.48,7675.67,7412.26,7647.47,0
2021-07-13,7686.78,7688.85,7568.58,7580.99,0
2021-07-14,7624.28,7868.14,7622.51,7833.71,0
